id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1249030802362396673,RT @ScottAdamsSays: Does there exist an American who believes the #coronavirus models were bogus but the climate change models are reliable…,cfischer83,Sat Apr 11 17:45:23 +0000 2020,0,0,57,234,en,None
1249030802349772801,"RT @joepalojoe: Sen. Chuck Grassley: Pelosi, Schumer 'don't have a leg to stand on' in 'Phase 4' funding talks

https://t.co/EApzLQHCeF",LaneSadalup,Sat Apr 11 17:45:23 +0000 2020,0,0,6367,5879,en,None
1249030802475606016,RT @IngmarBatres: Coronavirus: RSF pide al gobierno de El Salvador que deje de obstaculizar el trabajo de los periodistas https://t.co/P0wN…,99Escamilla,Sat Apr 11 17:45:23 +0000 2020,0,0,3281,332,es,None
1249030802567917568,RT @Educhatter: COVID-19 Education: Founder of Grading for Equity Joe Feldman sees no need to grade students during the coronavirus closure…,ulrichedu,Sat Apr 11 17:45:23 +0000 2020,0,0,1631,878,en,None
1249030802660192257,RT @free_thinker: A morphed Aaj Tak graphic falsely claims that Pakistani PM Imran Khan's wife and driver tested positive for coronavirus w…,naanthannaan,Sat Apr 11 17:45:23 +0000 2020,0,0,5001,1280,en,None
1249030802555494402,@PatriciaJMadrid @leohaberkorn Esta noticia que acaba de publicar Jorge Gestoso es del 29 de marzo.,MarcosP50089451,Sat Apr 11 17:45:23 +0000 2020,0,0,125,13,es,None
1249030802601660416,"RT @DrHillaryKunins: Such great work @uche_blackstock and @DrOniBee (at @nycHealthy). TY for all your work against structural racism, inter…",DrOniBee,Sat Apr 11 17:45:23 +0000 2020,0,0,3923,9991,en,None
1249030802492571650,"FALSO: El financiamiento de los CDC nunca se recortó, se aumentó: https://t.co/OuWGmyevIS
Nunca ""desmanteló el Equi… https://t.co/cTWKJBosbB",March25Peru,Sat Apr 11 17:45:23 +0000 2020,0,0,3058,700,es,None
1249030802912002049,RT @sergioulloa1: Vamos Chile que se puede. Es el momento de demostrar al mundo el nivel de nuestros científicos y profesionales. En Chile…,atfr63,Sat Apr 11 17:45:23 +0000 2020,0,0,1741,1330,es,None
1249030802798718976,B.S.  Fake news!!,MAGA_Tim69,Sat Apr 11 17:45:23 +0000 2020,0,0,272,93,en,None
1249030803000082433,"RT @Panik81: La Xunta de Galicia no renueva los contratos de los sanitarios contagiados con coronavirus. Pero tranquilos, Feijóo seguirá ap…",HernandoIrene,Sat Apr 11 17:45:23 +0000 2020,0,0,569,1779,es,None
1249030802849046531,States and experts begin pursuing a coronavirus national strategy in absence of White House direction - The Washing… https://t.co/VWNO0fWv8A,realJohnCurley,Sat Apr 11 17:45:23 +0000 2020,0,0,5345,668,en,None
1249030802748424195,@johncardillo Sad! #coronavirus has turned America into horror shows—against the pastors. This is not the way to in… https://t.co/AC9Wr4DmUW,BeeNewsDaily,Sat Apr 11 17:45:23 +0000 2020,0,0,4996,4199,en,None
1249030803050250241,"RT @kylegriffin1: He could have seen what was coming: Behind Trump's failure on the virus.

An examination reveals Trump was warned about t…",Fletch4RedSox,Sat Apr 11 17:45:23 +0000 2020,0,0,407,110,en,None
1249030803104788481,"RT @maggieNYT: Among our pieces of reporting: The president was told at the time of the existence of the Navarro memo. Pottinger, Robert O'…",hotdogsladies,Sat Apr 11 17:45:23 +0000 2020,0,0,699,324851,en,None
1249030802878365696,I wonder who has gotten theirs.  I wonder if it is by zip code with Trumps favorites getting theirs first... anyone… https://t.co/YGJJnS879C,JenaiHuff,Sat Apr 11 17:45:23 +0000 2020,0,0,2710,1736,en,None
1249030803025039360,"RT @vinayak_jain: 2002 riots: Modi is trapped

2004 Ishrat Jahan is killed: Modi is trapped

2012 Keshubhai Patel forms party: Modi is trap…",royala11,Sat Apr 11 17:45:23 +0000 2020,0,0,888,515,en,None
1249030803088125953,"RT @TomFitton: I won't snitch on you, fellow Americans, if you go to church, take your child to the playground, show your unmasked face in…",SC88438052,Sat Apr 11 17:45:23 +0000 2020,0,0,262,84,en,None
1249030803146883073,@pwezzzy Considering Coronavirus... yes! They’ve got some good instructors on there. I use this girl named Sarah Beth.,QuiaTarantino,Sat Apr 11 17:45:23 +0000 2020,0,0,1126,749,en,None
